Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Avaamo,$14.20,09/05/2018,India,Deeptech & AI,Series A,https://inc42.com/buzz/ai-startup-avaamo-raises-14-2-mn-series-a-funding-led-by-intel-capital/,Intel Capital
Systems,$1.00,09/05/2018,Mumbai,Deeptech & AI,Seed,https://inc42.com/buzz/i3-systems-raises-1-mn-funding-from-unitus-ventures-and-others/,Behram Vakil;Founding Partner of AZB Partners;Jerxis Vandrevala;Founder of Sanchez Computers Inc;Zenta
Toppr,$2.30,10/05/2018,Mumbai,Edtech,Series B,https://inc42.com/buzz/elearning-startup-toppr-raises-venture-debt-funding-of-2-3-mn-from-alteria-capital/,Helion Ventures;FIL Capital Management
EarthFood,$9.90,11/05/2018,Pune,Agritech,Series A,https://inc42.com/buzz/agritech-startup-earthfood-raises-seed-funding-to-expand-its-product-line/,Accel India in March 2017
Disprz,$2.50,07/05/2018,Chennai,SaaS,Series A,https://inc42.com/buzz/b2b-focused-saas-startup-disprz-raises-2-5-mn-in-series-a-funding/,IL;FS Private Equity
Fastfilmz,,08/05/2018,India,Media & Entertainment,Acquisition,https://inc42.com/buzz/shareit-acquires-fastfilmz-to-increase-video-content-regional-users/,SHAREit
Easypolicy,$5.99,09/05/2018,Noida,Fintech,,https://inc42.com/buzz/unilazer-ventures-increases-stake-in-easypolicy-to-70-invests-7-43-mn/,Unilazer Ventures
Innovaccer,$25.00,10/05/2018,India,Healthtech,Series B,https://inc42.com/buzz/healthcare-data-analytics-startup-innovaccer-raises-25-mn-from-westbridge-and-lightspeed/,Westbridge Capital;Lightspeed Ventures
Amazon India,$311.38,09/05/2018,India,E-commerce,,https://yourstory.com/2018/05/amazon-pumps-rs-2600-cr-indian-business,
Unicommerce eSolutions,$14.37,07/05/2018,Gurugram,SaaS,Acquisition,https://entrackr.com/2018/05/infibeam-acquires-unicommerce/,Infibeam
Bira 91,$50.00,08/05/2018,New Delhi,Foodtech,,https://entrackr.com/2018/05/craft-beer-bira-91-fund-50-mn-sofina/,Sofina;Sequoia Capital
i3systems,$1.00,09/05/2018,Mumbai,Deeptech & AI,,https://yourstory.com/2018/05/ai-powered-insure-tech-platform-i3systems-raises-1-m-from-unitus-ventures-and-others,Unitus Ventures;Behram Vakil;Jerxis Vandrevala
Bira 91,$50.00,09/05/2018,India,Foodtech,,https://yourstory.com/2018/05/craft-beer-brand-bira-91-cheers-50m-fundraise-belgian-investment-firm-sofina,Sofina;Sequoia Capital
Timios,,08/05/2018,Bengaluru,Foodtech,Seed,https://yourstory.com/2018/05/mtr-foods-announces-first-investment-childrens-packaged-food-brand-timios,MTR Foods
Charcoal Eats,$0.60,10/05/2018,Mumbai,Foodtech,Pre-Series A,https://yourstory.com/2018/05/qsr-startup-charcoal-eats-raises-rs-5-cr-pre-series-funding,Rajesh Ramanathan;Kush Verma;Sanjay Bhandarkar
