Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
OpenApp,$1.30,11/02/2019,India,General,Pre-Series A,https://entrackr.com/2019/02/smart-lock-openapp-funding/,Unicorn India Ventures;KARMSEVAN Fund;Axilor Ventures;Vembu
Ola,$16.00,05/02/2019,Bengaluru,Foodtech,,https://entrackr.com/2019/02/ola-funding-series-j/,J3T Ventures;HBM Investment;Petite Pond;Omar O Raucci;Lyon Assets Inc;Steven Price;Tina Price;THC Ventures 12
Vidooly,$1.81,08/02/2019,Noida,Gaming,Series A,https://yourstory.com/2019/02/alibaba-funding-vidooly-times-internet,
Zomato,$40.00,07/02/2019,Gurugram,Foodtech,Series C,https://yourstory.com/2019/02/zomato-funding-3one4-fund,US-based private investors Glade Brook;Ant Financials
FourKites,$50.00,06/02/2019,Chennai,Logistics,Series C,https://yourstory.com/2019/02/startup-fourkites-funding-august-capital,
Zomato,$40.00,06/02/2019,Gurugram,Foodtech,Acquisition,https://yourstory.com/2019/02/zomato-funding-glade-brook,Glade Brook Private Investors;US-based private investors Glade Brook;Ant Financials;Naspers
GIFSKEY,$1.00,05/02/2019,Hyderabad,General,Seed,https://yourstory.com/2019/02/gif-gifskey-one-million-funding-kstart,Kstart
NBFC Samunnati,$3.95,05/02/2019,Chennai,General,Debt,https://yourstory.com/2019/02/agri-nbfc-samunnati-raises-debt-symbiotics,
Country Delight,$8.38,08/02/2019,Delhi,Foodtech,,https://yourstory.com/2019/02/matrix-partners-invests-country-delight,Matrix Partners India;Orios Venture Partners
Solara Active Pharma,$30.00,05/02/2019,Chennai,Pharma,,https://yourstory.com/2019/02/solara-raise-investment-tpg-growth,TPG Growth
Officepulse,$0.50,11/02/2019,Bengaluru,SaaS,,https://yourstory.com/2019/02/officepulse-funding-znation-lab,Z Nation Lab;Ashish Jain;Pawan Poddar
Fyle,$3.59,11/02/2019,Bengaluru,SaaS,Series A,https://entrackr.com/2019/02/fyle-funding-tiger-global-rs-30-cr/,Tiger Global;Pravega Ventures;Beenext
Vidooly,$1.80,07/02/2019,Noida,SaaS,Series C,https://entrackr.com/2019/02/vidooly-funding-alibaba-tmes-internet/,Alibaba;Times Internet Limited
Rivigo,$35.60,06/02/2019,Gurugram,Logistics,Series D,https://entrackr.com/2019/02/rivigo-funding-warburg-saif/,Warburg Pincus;SAIF Partners
fleetx,,05/02/2019,Gurugram,Logistics,Pre-Series A,https://inc42.com/buzz/ai-driven-logistics-startup-fleetx-raises-pre-series-a-funding/,India Quotient;LetsVenture Angel Fund;Ajay Prabhu;Prashanth Susarla;Sajid Rahman
Infinichains,$2.40,06/02/2019,Pune,Deeptech & AI,Series A,https://inc42.com/buzz/blockchain-this-week-how-one-company-is-mapping-the-journey-of-clothes-from-seed-to-stitched-garment/,Purushottam Agrawal
Guarented,,05/02/2019,Bengaluru,E-commerce,Pre-Series A,https://inc42.com/buzz/what-refurbished-furniture-seller-guarented-plan-to-do-with-latest-funding/,Mumbai Angels Network
Rivigo,$35.60,07/02/2019,Gurugram,Logistics,Series E,https://inc42.com/buzz/warburg-pincus-saif-partners-lead-35-mn-series-e-funding-in-rivigo/,Warburg Pincus;SAIF Partners
Open App,$1.30,11/02/2019,Bengaluru,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/smart-lock-maker-open-app-raises-1-3-mn-in-pre-series-a-funding/,Unicorn India Ventures;Karnataka Semiconductor Venture Capital Fund;Axilor Capital;Kumar Vembu
Dunzo,$3.10,11/02/2019,Bengaluru,Consumer Services,Series C,https://inc42.com/buzz/ai-driven-hyperlocal-concierge-startup-dunzo-raises-3-1-mn-funding/,Milestone Trusteeship Services;N Lakshmi Narayanan;Monika Garware Modi;Raintree Family
