Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Pi Datacenters,$90.00,01/08/2017,Kochi,General,Series A,https://inc42.com/buzz/pi-datacenters-funding-series-b/,
Snapdeal,$5.70,02/08/2017,India,E-commerce,Acquisition,https://inc42.com/buzz/vulcan-express-snapdeal-investment/,
Touchkin,$1.30,02/08/2017,Bengaluru,Edtech,Seed,https://inc42.com/buzz/touchkin-kae-capital-seed-funding/,Kae Capital
Lendingkart,$10.00,03/08/2017,Ahmedabad,Fintech,Debt,https://inc42.com/buzz/lendingkart-funding-fintech/,
LimeTray,,04/08/2017,Delhi,SaaS,Undisclosed,https://inc42.com/buzz/limetray-jsw-ventures-saas-funding/,JSW Ventures
BoxMySpace,$0.23,04/08/2017,Mumbai,Logistics,Pre-Series A,https://entrackr.com/2017/08/on-demand-storage-solution-provider-boxmyspace-raises-fresh-fund/,R Jayakumar;MD of Jayem Group
Chai Point,$11.00,03/08/2017,Bengaluru,General,,https://entrackr.com/2017/08/demand-tea-retail-startup-chai-point-raises-fresh-funding-existing-investors/,Eight Roads Ventures;DSG Partners;Saama Capital Chai Point has raised fresh capital from existing investors for expansion;Saama Capital;Tiger Global;Toppr’s Zishaan Hayath;Ola’s Bhavish Aggarwal;Ankit Bhati
MobiKwik,$26.95,03/08/2017,India,General,Acquisition,https://entrackr.com/2017/08/mobikwik-raises-rs-225-cr-from-nbfc-firm-bajaj-finance/,
Zepo,$0.38,02/08/2017,Mumbai,E-commerce,Seed,https://entrackr.com/2017/08/diy-e-commerce-platform-zepo-raises-funds-kunal-shah-letsventure/,Anupam Mittal;Hetal Sonpal
PlasmaGen BioSciences,$25.00,02/08/2017,Bengaluru,General,Series C,https://entrackr.com/2017/08/biopharmaceutical-startup-plasmagen-biosciences-secures-25-million/,
Touchkin,$1.30,01/08/2017,Bengaluru,Deeptech & AI,Seed,https://entrackr.com/2017/08/ai-led-health-care-firm-touchkin-raises-1-3-mn-from-kae-capital-others/,
Ola,$36.00,03/08/2017,Bengaluru,EV & Mobility,,https://entrackr.com/2017/08/ola-to-raise-36-million-from-existing-investors/,Tekne Private Ventures
Leverage Edu,,02/08/2017,Delhi,Edtech,Seed,https://entrackr.com/2017/08/leverage-edu-raises-seed-round-from-kashyap-deorah-others/,Kashyap Deorah;Anand Sankeshwar;Sadashiva NT;Arjun Mehta
Home Health Care,$0.48,01/08/2017,Bengaluru,Healthtech,Acquisition,https://entrackr.com/2017/08/health-tech-startup-click2clinic-acquires-home-health-care-in-all-stock-deal/,Click2Clinic
Vulcan Express,$5.68,01/08/2017,India,Logistics,,https://entrackr.com/2017/08/snapdeal-pumps-5-mn-vulcan-express/,Jasper Infotech
Flipkart,$500.00,01/08/2017,Bengaluru,E-commerce,,https://entrackr.com/2017/08/flipkart-acquires-ebay-india-immediate-effect/,eBay
Rappio,,31/07/2017,Mumbai,Media,Acquisition,https://entrackr.com/2017/07/fork-media-procures-a-majority-stake-in-ad-tech-startup-rappio/,Fork Media
Lendingkart Finance,$10.00,03/08/2017,India,General,Debt,https://yourstory.com/2017/08/lendingkart-finance-raises-10-million-debt-funding-build-loan-book,
PlasmaGen,$25.00,01/08/2017,Bengaluru,General,,https://yourstory.com/2017/08/plasmagen-raises-25m-eight-roads-ventures-f-prime-capital-partners,Eight Roads Ventures India (the proprietary investment arm of Fidelity International Limited);US-based F-Prime Capital Partners
Wysa,$1.30,31/07/2017,India,Deeptech & AI,Seed,https://yourstory.com/2017/07/wysa-seed-funding,
Nfusion,,01/08/2017,Sharjah,Media & Content,Acquisition,https://yourstory.com/2017/08/bookmyshow-acquires-nfusion,BookMyShow
