Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Shilpa Shetty,$1.34,15/05/2023,Mumbai,E-commerce,Pre-Seed,https://inc42.com/buzz/shilpa-shetty-picks-stake-d2c-startup-wickedgud/,
WorkHack,$1.50,15/05/2023,India,Deeptech & AI,,https://inc42.com/buzz/deeptech-startup-workhack-bags-funding-to-enable-companies-deploy-ai-across-functions/,Together Fund;Nexus Venture Partners;Nexus Venture Partners to help enterprises deploy the technology;The New Normal Fund
StepChange,$4.00,16/05/2023,India,Cleantech,Seed,https://inc42.com/buzz/stepchange-raises-4-mn-funding-to-empower-corporates-in-esg-metrics-management/,BEENEXT;Global Founders Capital;Whiteboard Capital;Saison Capital;Seedstars;Antler;Speciale Invest;Genesia Ventures
BluSmart,$42.00,16/05/2023,India,EV & Mobility,Series A,https://inc42.com/buzz/mayfield-exits-blusmart-anmol-singh-jaggi-mops-up-stake/,
Agraga,$8.38,16/05/2023,India,Logistics,Series A,https://inc42.com/buzz/logistics-startup-agraga-raises-8-51-mn-to-resolve-multiple-intermediary-deliveries/,IvyCap Ventures;Alteria Capital
RevenueHero,$5.10,16/05/2023,India,General,Pre-Series A,https://inc42.com/buzz/revenuehero-bags-5-1-mn-to-enable-businesses-with-easy-sales-automation-lead-conversion/,Stellaris Venture Partners;Together Fund
PYOR,$4.00,19/05/2023,India,Web3 & Crypto,Seed,https://entrackr.com/2023/05/pyor-raises-4-mn-in-seed-round-led-by-castle-island-ventures/,Castle Island Ventures
Rooter,$16.00,18/05/2023,Delhi,Gaming,Series A,https://entrackr.com/2023/05/rooter-raises-16-mn-led-by-lightbox/,Lightbox;Lightbox in January last year
CapitalSetu,$14.97,17/05/2023,India,Fintech,Seed,https://entrackr.com/2023/05/fintech-startup-capitalsetu-raises-seed-round/,Real Time Angel Fund;Ashish Kacholia;Vikas Khemani;Rajat Mehta;Sunaina Bhattacharya
Leumas,$0.84,16/05/2023,India,General,Pre-Seed,https://entrackr.com/2023/05/leumas-raises-rs-7-cr-in-pre-seed-round/,Capital 2B;Anicut Capital;Capital A
XYXX,$13.17,15/05/2023,Mumbai,General,Series C,https://entrackr.com/2023/05/xyxx-bags-rs-110-cr-led-by-amazon-smbhav-venture-fund/,Amazon Smbhav Venture Fund;Convergent Finance LLP
Agilitas Sports,$52.00,15/05/2023,India,General,,https://entrackr.com/2023/05/puma-india-executives-startup-agilitas-sports-raises-52-mn/,Convergent Finance LLP;Harsha Raghavan has invested Rs 400 crore in Agilitas Sports while Rs 30 crore has come from individual investors
Bounce,$20.00,18/05/2023,India,EV & Mobility,Series E,https://yourstory.com/2023/05/bounce-bags-20m-funding-tamil-nadu-trans-community,Sequoia Capital India
Systems,$11.98,15/05/2023,India,Deeptech & AI,Seed,https://yourstory.com/2023/05/e-con-systems-secures-inr-100-crores-in-funding-fo,Sequoia Capital
Ashnni Motors,$0.24,13/05/2023,Pune,EV & Mobility,Pre-Seed,https://yourstory.com/2023/05/ev-startup-ashnni-motors-raises-preseed-round-wealth-capital-services,
Mithi Software,$0.50,19/05/2023,Pune,SaaS,Venture Debt,https://entrackr.com/2023/05/mithi-software-raises-500k-through-recur-club/,Recur Club
WickedGud,$0.27,15/05/2023,Mumbai,D2C,,https://entrackr.com/2023/05/shilpa-shetty-invests-in-d2c-brand-wickedgud/,Shilpa Shetty
NODWIN Gaming,$28.00,18/05/2023,India,Media & Entertainment,,https://inc42.com/buzz/nodwin-gaming-to-raise-28-mn-funding-from-parent-nazara-krafton-others/,Nazara;Krafton;JetSynthesys
XYXX,$13.17,16/05/2023,India,Ecommerce,Series C,https://inc42.com/buzz/d2c-menswear-startup-xyxx-secures-inr-110-cr-to-fuel-offline-ops/,Amazon Smbhav Venture Fund;Sauce.vc;Anicut Capital;DSG Consumer Partners;Singularity Growth Opportunities Fund
Ripplr,$40.00,13/05/2023,Bengaluru,Logistics,Series B,https://inc42.com/buzz/from-ripplr-to-agrizy-indian-startups-raised-72-mn-this-week/,Fireside Ventures
Course5 Intelligence,$28.00,18/05/2023,Mumbai,Enterprise Tech,,https://inc42.com/buzz/data-analytics-and-ai-startup-course5-intelligence-bags-28-mn-investment/,360 ONE Asset Management
Speed Kitchen,,18/05/2023,Delhi,Foodtech,Seed,https://yourstory.com/2023/05/startups-news-daily-roundup-may-18,Inflection Point Ventures
AZAD Engineering,,15/05/2023,India,Engineering,Undisclosed,https://yourstory.com/2023/05/startup-news-and-updates-daily-roundup-may-15-2023,Sachin Tendulkar
