Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Stylework,$2.00,10/04/2023,India,General,,https://inc42.com/buzz/coworking-startup-stylework-secures-funding-to-help-companies-save-costs/,
Celcius,$11.98,10/04/2023,Mumbai,Logistics,Series A,https://inc42.com/buzz/celcius-closes-inr-100-cr-funding-to-fix-cold-chain-logistics-in-india/,IvyCap Ventures
U GRO,$41.30,11/04/2023,India,Fintech,,https://inc42.com/buzz/fintech-startup-u-gro-secures-41-3-mn-to-offer-more-credit-to-msmes/,
SimpliContract,$3.50,12/04/2023,India,SaaS,Pre-Series A,https://inc42.com/buzz/simplicontract-secures-funding-to-offer-better-business-contract-management-to-retail-tech-cos/,Emergent Ventures
Oneistox,$1.20,12/04/2023,India,Edtech,Seed,https://inc42.com/buzz/upskilling-edtech-startup-oneistox-secures-funding-to-make-professionals-future-ready/,
INI Farms,$1.95,12/04/2023,Delhi,Agritech,Acquisition,https://inc42.com/buzz/d2c-agritech-startup-ini-farms-bags-investment/,
CYFIRMA,$5.50,14/04/2023,India,General,Series B,https://inc42.com/buzz/cyfirma-secures-5-5-mn-to-companies-prepare-for-impending-cyber-attacks/,
Proost Beer,$1.02,13/04/2023,Delhi,General,Debt,https://entrackr.com/2023/04/proost-beer-raises-rs-8-5-cr-in-equity-and-debt-funding/,Dev Punj
Barcelona,$0.60,13/04/2023,Ahmedabad,General,,https://entrackr.com/2023/04/barcelona-raises-rs-5-cr-from-getvantage/,
PhonePe,$100.00,12/04/2023,Bengaluru,Fintech,,https://entrackr.com/2023/04/phonepe-raises-100-mn-additional-funding-from-general-atlantic/,
WLDD,$1.25,11/04/2023,India,General,Seed,https://entrackr.com/2023/04/meme-marketing-startup-wldd-raises-seed-round/,Negen Capital
RAS,$1.50,11/04/2023,Mumbai,General,Pre-Series A,https://entrackr.com/2023/04/luxury-skincare-brand-ras-raises-1-5-mn-in-pre-series-a-round/,
Avaada Energy,$119.76,13/04/2023,India,General,,https://yourstory.com/2023/04/avaada-energy-bags-560-mw-solar-project-maharashtra,
OfficeBanao,$6.00,11/04/2023,India,General,Seed,https://yourstory.com/2023/04/workspace-interiors-platform-officebanao-raises-seed-round,
Mayhem Studios,$20.00,11/04/2023,Bengaluru,Gaming,Series A,https://yourstory.com/2023/04/mpl-game-development-unit-mayhem-studios-raises-20m-usd-sequoia-truecaller,Sequoia Capital;Steadview Capital;Truecaller
Direct2U,$0.22,14/04/2023,Bengaluru,E-commerce,Seed,https://entrackr.com/2023/04/ipv-leads-seed-round-in-e-comm-platform-direct2u/,Inflection Point Ventures
Purple Style Labs,$14.00,13/04/2023,Mumbai,E-commerce,Series C,https://entrackr.com/2023/04/purple-style-labs-raises-14-mn-in-series-c-round/,ValueQuest SCALE Fund;Singularity Growth Opportunities Fund I;ValPro;Masaba Gupta;Astarc Ventures;Mukul Agrawal;Neelesh Bhatnagar;Yuj Ventures
GenWise,$3.50,12/04/2023,Delhi,Consumer Internet,Seed,https://entrackr.com/2023/04/exclusive-former-bharatpe-execs-startup-raises-seed-fund-led-by-matrix/,Matrix Partners
Pro Football Network,$1.82,08/04/2023,US,Media & Entertainment,Acquisition,https://inc42.com/buzz/nazara-sportskeeda-completes-acquisition-pro-football-network/,Sportskeeda;Nazara Technologies
DMI Finance,$400.00,08/04/2023,Mumbai,Fintech,,https://inc42.com/buzz/funding-galore-from-dmi-finance-to-aviom-housing-finance-indian-startups-raised-564-mn-this-week/,Mitsubishi UFJ Financial Group;Sumitomo Mitsui Trust Bank
