Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Treebo Hotels,$16.70,22/07/2016,Bengaluru,General,Series B,https://inc42.com/buzz/treebo-hotels16-mn-series-b/,Bertelsmann India Investments
Skrilo,$1.50,22/07/2016,Gurugram,E-commerce,Seed,https://inc42.com/flash-feed/skrilo-secures-seed-funding/,Anuj Srivastava
UrDoorStep,$0.36,22/07/2016,Bengaluru,General,Bridge,https://inc42.com/flash-feed/urdoorstep-raises-bridge-funding/,CP Murali;UAE-based private equity investor Abraaj Group
WakoW,$2.20,25/07/2016,New Delhi,General,Seed,https://inc42.com/buzz/wakow-angel-funding/,
Modasta,$1.50,27/07/2016,Bengaluru,Healthtech,Acquisition,https://inc42.com/flash-feed/healthtech-startup-modasta-raises-1-5-mn-hnis/,
Zoomcar,$24.00,26/07/2016,Bengaluru,EV & Mobility,Series B,https://inc42.com/flash-feed/zoomcar-series-b/,Ford Motor Company;Ford Smart Mobility Llc;Sequoia Capital;Nokia Growth Partners;Empire Angels
Qdesq,,25/07/2016,Gurgaon,Real Estate Tech,Undisclosed,https://inc42.com/flash-feed/qdesq-raises-angel-funding/,Anuraag Jaipuria;Ruchirans Jaipuria;Rishi Kajaria;Dheeraj Jain;Ankush Nijhawan;Gaurav Bhatnagar;Manish Dhingra
Hiree,,25/07/2016,Bangalore,SaaS,Acquisition,https://inc42.com/flash-feed/quikr-hiree-acquisition/,Quikr
Qwikcilver,,25/07/2016,Bangalore,Fintech,Undisclosed,https://inc42.com/flash-feed/qwikcilver-funding-sistema-accel-india/,Sistema Asia Fund;Amazon Asia-Pacific;Accel India;Helion Venture Partners
Jabong,$70.00,26/07/2016,India,E-commerce,Acquisition,https://inc42.com/buzz/done-deal-flipkart-acquires-jabong/,Flipkart
Fella Homes,$2.00,26/07/2016,Gurgaon,Real Estate Tech,Seed,https://inc42.com/flash-feed/fella-homes-seed-funding-2-mn/,
Byndr,$0.70,27/07/2016,Hyderabad,Edtech,Seed,https://inc42.com/flash-feed/byndr-raises-700k-seed-funding/,Education Design Studio;Ben Franklin Technology Partners
IStyleYou,,27/07/2016,Gurgaon,E-commerce,Undisclosed,https://inc42.com/flash-feed/istyle-funding-rannvijay/,Rannvijay Singh
Square Plums,$0.45,27/07/2016,Bangalore,Real Estate Tech,,https://inc42.com/flash-feed/square-plums-raises-446k-ian/,Indian Angel Network;VGN Prakash;Amitabh Shrivastava;Krishna Jha;Ravindra Krishnappa
Tiyo,$0.12,28/07/2016,Kolkata,Healthtech,Seed,https://inc42.com/flash-feed/tiyo-funding/,Anish K;Ajith Nair
Neuron,$0.20,28/07/2016,New Delhi,Deeptech & AI,,https://inc42.com/flash-feed/neuron-funding/,Harvinder Singh Bhatia
Total Environment,$35.93,26/07/2016,Bengaluru,General,Debt,https://yourstory.com/2016/07/total-environment-funding,
Modasta,$1.50,28/07/2016,Bengaluru,Healthtech,Pre-Series A,https://yourstory.com/2016/07/modasta-funding,Tencent;Sofina;Sequoia India;Google Capital;Altimeter Capital;Matrix Partners;Sequoia Capital Global Equities;Yuri Milner
BigDeal,,26/07/2016,Delhi,E-commerce,Pre-Series A,https://yourstory.com/2016/07/bigdeal-funding,EVC Ventures
e27,$2.21,26/07/2016,Singapore,Media,Series A,https://yourstory.com/2016/07/e27-funding,TechTemple Group;Linear Venture;Convergence Ventures;Venturecraft;Spacemob;Douglas Khoo
Treebo,$13.41,22/07/2016,Bengaluru,Travel,Series B,https://yourstory.com/2016/07/treebo-series_b-funding,Bertelsmann India Investments;SAIF Partners;Matrix Partners India
Tiyo,$0.12,27/07/2016,Kolkata,Healthtech,Pre-Seed,https://yourstory.com/2016/07/tiyo-seed-funding,Anish K;Ajith Nair
