Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
NinjaCart,$245.00,27/04/2019,Bengaluru,Edtech,Series A,https://entrackr.com/2019/04/funding-indian-startups-week-april-2/,Indonesian ride-hailing giant Go-Jek;Sequoia Capital;Times Internet Limited;US-based Quona Capital;Foodpanda senior executives has closed about $1;Nexus Venture Partners;Sequoia;Waterbridge Ventures;Omidyar Network;Japanese mobile gaming company Akatsuki Inc
DoubtNut,$3.30,23/04/2019,India,Gaming,Pre-Series A,https://entrackr.com/2019/04/doubtnut-bags-3-3-mn-surge-omidyar/,Omidyar Networks;Waterbridge in this round;Sequoia;Waterbridge Ventures;Omidyar Network;Japanese mobile gaming company Akatsuki Inc
ZestMoney,$20.00,23/04/2019,Bengaluru,Fintech,Series A,https://entrackr.com/2019/04/zestmoney-20-mn-funding-quona-capital/,Quona Capital;US-based Quona Capital;Reinventure cames as a new investor;Omidyar Network;PayU
Altizon,$7.00,28/04/2019,Pune,Fintech,Series A,https://yourstory.com/2019/04/startups-altizon-iiot-platform-7m-funding,TVS Motor's S'pore subsidiary;TVS Motor Company (Singapore) Pte;The Hive;Wipro Ventures;Lumis Partners
Coursera,$103.00,25/04/2019,India,Edtech,Series D,https://yourstory.com/2019/04/edtech-coursera-funding-seek-group,SEEK Group;Future Fund;New Enterprises Associates (NEA)
Enkash,$3.00,24/04/2019,India,Fintech,Series A,https://yourstory.com/2019/04/enkash-raises-funding-mayfield-axilor,
Premier League,$35.50,24/04/2019,Bengaluru,Gaming,Series A,https://yourstory.com/2019/04/startup-funding-esports-mobile-premier-league,Sequoia India;Times Internet;GoVentures;RTP Global;Beenext;Base Venture;Venture Highway;Venture Highway too
CleanMax Solar,$32.93,23/04/2019,India,General,,https://yourstory.com/2019/04/cleanmax-solar-funding-uk-climate-investments,
Shuttl,$4.91,23/04/2019,Bengaluru,EV & Mobility,Series B,https://yourstory.com/2019/04/startup-funding-shuttl-bccl-musigma,Proof;Amazon;Dentsu Ventures
Bounce,$3.00,22/04/2019,Bengaluru,EV & Mobility,Series A,https://yourstory.com/2019/04/bounce-raises-debt-funding-innoven-capital,InnoVen Capital;Sachin Bansal;Sequoia India;Chiratae Ventures;Accel India;ON Mauritius;Accel Partners
Ninjacart,$89.00,24/04/2019,Bengaluru,Agritech,Series A,https://inc42.com/buzz/agritech-startup-ninjacart-secures-tiger-global/,
Vue.ai,$17.00,24/04/2019,Chennai,Deeptech & AI,Series B,https://yourstory.com/2019/04/startup-funding-mad-street-den-vue-ai-falcon-edge,Falcon Edge Capital;Sequoia Capital India;Global Brain
mfine,$17.20,23/04/2019,Bengaluru,Healthtech,Series B,https://yourstory.com/2019/04/myntra-co-founders-startup-mfine-raises-172m-in-se,SBI Investment;BEENEXT;Stellaris Venture Partners;Prime Venture Partners
simsim,$1.50,26/04/2019,Delhi,E-commerce,Seed,https://entrackr.com/2019/04/exclusive-simsim-bags-1-5-mn/,Rajan Anandan;Sunil Kalra;Gaurav Bedi;Maninder Gulati;Suhail Sameer;Sakshi Gudwani;Ankit Khera;Acorn Heavy Industry
Azani Sports,$0.17,25/04/2019,India,E-commerce,Series A,https://entrackr.com/2019/04/funding-flynote-azani-skillmatics/,Surge;Sequoia Capital
MPL,$35.50,24/04/2019,Bengaluru,Gaming,Series A,https://entrackr.com/2019/04/mpl-funding-go-jek-sequoia-til/,Go-Jek;Sequoia Capital;Times Internet Limited;RTP Global;BeeNext;Base Growth;Venture Highway
DailyRounds,,22/04/2019,Bengaluru,Healthtech,Acquisition,https://inc42.com/buzz/healthtech-m3-majority-stake-dailyrounds/,M3 India
Mad Street Den,$17.00,24/04/2019,Chennai,Deeptech & AI,Series B,https://inc42.com/buzz/falcon-edge-funding-vue-ai-mad-street-den/,Falcon Edge Capital;Sequoia Capital India;Global Brain
Quick Ride,$12.07,24/04/2019,Bengaluru,EV & Mobility,Series B,https://inc42.com/buzz/sequoia-naspers-venture-highway-quick-ride-funding/,Sequoia Capital;Naspers;Venture Highway
Zefo,$23.95,25/04/2019,Bengaluru,E-commerce,Acquisition,https://inc42.com/buzz/breaking-quikr-acquires-used-goods-marketplace-zefo/,Quikr
