Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Upchar,$5.00,28/08/2018,Delhi,Healthtech,Series A,https://inc42.com/buzz/healthcare-app-myupchar-raises-5-mn-funding-in-series-a-round/,
Narvar,$30.00,29/08/2018,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/saas-platform-narvar-raises-30-mn-with-plans-to-scale-its-india-operations/,
HCare,$1.00,31/08/2018,New Delhi,Deeptech & AI,,https://inc42.com/buzz/healthcare-startup-3hcare-raises-1-mn-for-expansion/,
Pharma Netmeds,$35.00,01/09/2018,Chennai,Healthtech,Series C,https://inc42.com/buzz/online-pharma-netmeds-raises-35-mn-series-c-funding-onboards-second-cambodian-investor/,
ZestMoney,$13.40,27/08/2018,Bengaluru,Fintech,Series A,https://inc42.com/buzz/digital-lending-startup-zestmoney-raises-13-4-mn-from-xiaomi-others/,Xiaomi;PayU;Ribbit Capital;Omidyar Network
MissMalini,$1.40,28/08/2018,Mumbai,Media & Entertainment,Pre-Series A,https://inc42.com/buzz/orios-and-nea-backs-digital-entertainment-content-platform-missmalini/,Orios Venture Partners;New Enterprise Associates
Paytm,,28/08/2018,Noida,Fintech,Undisclosed,https://inc42.com/buzz/warren-buffett-is-finally-betting-on-india-paytm-confirms-investment-from-berkshire/,Berkshire Hathaway
LEAP India,$28.48,29/08/2018,Mumbai,Logistics,Debt,https://inc42.com/buzz/supply-chain-solution-provider-leap-india-raises-28-mn-debt/,Piramal Capital & Housing Finance
Servify,$15.00,30/08/2018,Mumbai,SaaS,Series B,https://inc42.com/buzz/iron-pillar-marks-its-fourth-major-investment-in-india-with-servify/,Iron Pillar;Blume Ventures;BEENEXT
WheelsEye,$1.00,30/08/2018,Bengaluru,Logistics,,https://inc42.com/buzz/prime-ventures-backs-logistics-tech-startup-wheelseye/,Prime Venture Partners
Ampere Vehicles,$10.80,31/08/2018,Tamil Nadu,EV & Mobility,Acquisition,https://inc42.com/buzz/ratan-tata-backed-ev-company-ampere-to-sell-its-67-stake-to-greaves-cotton/,Greaves Cotton
NetMeds,$31.00,01/09/2018,Mumbai,Logistics,Pre-Series A,https://entrackr.com/2018/09/funding-indian-startups-week-aug-4/,Iron Pillar;Chinese smartphone manufacturer Xiaomi;Khalid Al Tawil;Anjali Malhotra from Aviva;Pranay Nigotiya;Blume Ventures;Beenext
Rooter,$0.54,27/08/2018,New Delhi,Gaming,Pre-Series A,https://entrackr.com/2018/08/rooter-fund-rs-4-5-cr-venture-catalysts/,Khalid Al Tawil;Anjali Malhotra from Aviva;Pranay Nigotiya
Hockystick Media,$1.00,29/08/2018,Hyderabad,General,Acquisition,https://yourstory.com/2018/08/ongo-framework-acquires-hockystick-media-secures-1-million-of-angel-funding,
Narvar,$30.00,28/08/2018,India,E-commerce,Series A,https://yourstory.com/2018/08/narvar-raises-30-m-series-c-funding-global-brands-increase-investment-customer-loyalty-engagement,Accel;Battery Ventures participated in the round;Salesforce Ventures;Scale Venture Partners
ZestMoney,$13.40,28/08/2018,Bengaluru,General,Series A,https://yourstory.com/2018/08/warren-buffet-checks-out-paytm-zestmoney-raises-13-4-m,PayU;Ribbit Capital;Omidyar Network
Playtoome,$0.24,31/08/2018,India,Consumer Internet,Pre-Series A,https://entrackr.com/2018/08/venture-catalysts-fund-rs-2-cr-playtoome/,Venture Catalysts;Arihant Patni;Bhaskar Raju Konduru;Goverdhan Singh Jamwal
Ola,$70.00,31/08/2018,Bengaluru,EV & Mobility,,https://entrackr.com/2018/08/exclusive-ola-fund-5-bn-valuation/,
Paytm,$300.00,29/08/2018,India,Fintech,,https://entrackr.com/2018/08/berkshire-investment-paytm/,Berkshire Hathaway
Paytm,$299.40,27/08/2018,India,Fintech,,https://entrackr.com/2018/08/warren-buffet-hathaway-stake-paytm/,Berkshire Hathaway
Shubh Loans,$4.20,26/08/2018,Bengaluru,Fintech,Series A,https://entrackr.com/2018/08/saama-capital-fund-4-2-mn-shubh-loans/,Saama Capital;SRI Capital;Beenext;Pravega Ventures
Wholesalebox,$1.80,30/08/2018,Jaipur,E-commerce,,https://yourstory.com/2018/08/orios-venture-partners-leads-rs-150-m-funding-round-wholesalebox,Orios Venture Partners;Contrarian Drishti Partners;Rajasthan Venture Capital Fund
