Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Xpressbees,$100.00,14/08/2023,New Delhi,Logistics,Acquisition,https://inc42.com/buzz/logistics-unicorn-xpressbees-picks-up-trackon/,
Vegapay,$1.10,16/08/2023,India,Fintech,Pre-Seed,https://inc42.com/buzz/vegapay-secures-funding-to-help-fintechs-build-lending-products/,Eximius Ventures;DS P HMK;Capri Global;Upsparks Capital;MGA Ventures;Climber Capital
Contiinex,$2.00,17/08/2023,India,Deeptech & AI,Pre-Series A,https://entrackr.com/2023/08/speech-ai-startup-contiinex-raises-2-mn-in-pre-series-a-round/,
Shaktimaan.ai,$2.00,12/08/2023,India,Deeptech & AI,Seed,https://entrackr.com/2023/08/shaktimaan-ai-raises-2-mn-from-y-combinator-others/,Y Combinator;Fundersclub;GoodWater Capital
DynamoFL,$15.10,17/08/2023,Bengaluru,EV & Mobility,Series A,https://yourstory.com/2023/08/dunzo-dark-times-continue-dynamofl-raises-151-million-series-a-round,
Plus,$0.35,17/08/2023,Bengaluru,Fintech,Seed,https://entrackr.com/2023/08/jewellery-savings-app-plus-raises-350k-in-seed-round/,EvolveX;VCats;JITO
Teleport,$0.50,17/08/2023,Bengaluru,Traveltech,Pre-Seed,https://entrackr.com/2023/08/peak-xv-backed-traveltech-startup-teleport-raises-pre-seed-round/,Kunal Shah;Vidit Aatrey;Kishore Ganji;Appreciate Capital;Superb Capital;888vc;FAAD Network
Slash,,16/08/2023,Delhi,Fintech,Acquisition,https://entrackr.com/2023/08/exclusive-bhavik-koladiya-led-finix-partners-acquires-fintech-startup-slash/,Finix Partners
Trackon,,14/08/2023,India,Logistics,Acquisition,https://entrackr.com/2023/08/xpressbees-acquires-courier-firm-trackon/,XpressBees
Aretto,$0.55,17/08/2023,India,D2C,Seed,https://inc42.com/buzz/aretto-bags-funds-from-hardik-pandya-others-to-expand-the-market-of-shoes-that-grow/,Hardik Pandya;Abhineet Singh;Shyam Raichura;Raunak Munot;Vinayak Shrivastav;Kunal Sumaya
EcoSoul Home,,15/08/2023,India,Ecommerce,Undisclosed,https://inc42.com/buzz/actor-bhumi-pednekar-invests-in-d2c-eco-friendly-home-essentials-startup-ecosoul/,Bhumi Pednekar
OLX India,$64.14,14/08/2023,India,Ecommerce,Acquisition,https://inc42.com/buzz/cartrade-acquires-olx-india-business-inr-535-54-cr/,CarTrade
Aretto,$0.55,18/08/2023,India,Footwear,Seed,https://yourstory.com/2023/08/arettos-innovative-kids-footwear-hardik-pandya-investment,Hardik Pandya;Abhineet Singh;Shyam Raichura;Raunak Munot;Vermont Advisors;Vinayak Shrivastav;Kunal Sumaya
CarTrade Tech,$64.14,14/08/2023,India,Auto,Acquisition,https://yourstory.com/2023/08/cartrade-tech-takes-100-stake-of-olx-indias-auto-business,CarTrade Tech
