Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Digit Insurance,$44.00,28/07/2018,Bengaluru,Fintech,Series A,https://inc42.com/buzz/funding-galore-062/,PayU;ForgePoint Capital;Microsoft’s venture fund;M12;Sequoia Capital;The Three Sisters: Institutional Office (TTS:IO);InnoVen Capital
Digit Insurance,$44.00,25/07/2018,Bengaluru,Fintech,,https://inc42.com/buzz/digit-insurance-raises-44mn-from-fairfax-holdings/,
AyeFinance,$10.00,26/07/2018,Hyderabad,Fintech,Series C,https://inc42.com/buzz/ayefinance-raises-10-mn-debt-funding-from-triple-jump-microvest/,MicroVest Funds;CapitalG;SAIF Partners
Bitla Software,,26/07/2018,Bengaluru,Travel Tech,Undisclosed,https://inc42.com/buzz/makemytrip-limited-invests-in-travel-tech-company-bitla-software/,MakeMyTrip
VTION,$0.28,23/07/2018,Gurugram,SaaS,Seed,https://inc42.com/buzz/saas-startup-vtion-raises-funding-from-angellist-india-and-angels-abroad/,AngelList India;Rahul Khanna;Rajeev Arora;Ram Ramsundar
LifCare,$11.00,24/07/2018,New Delhi,Healthtech,Series B,https://inc42.com/buzz/saif-nexus-and-others-invest-11-mn-in-online-pharmacy-lifcare/,SAIF Partners;Nexus Ventures;IL&FS
Awfis,$20.00,25/07/2018,New Delhi,Real Estate Tech,Series C,https://inc42.com/buzz/coworking-space-provider-awfis-raises-20-mn-series-c-funding/,Sequoia Capital;The Three Sisters: Institutional Office (TTS:IO);InnoVen Capital
LoginRadius,$17.00,25/07/2018,New Delhi,SaaS,Series A,https://inc42.com/buzz/cloud-based-enterprise-application-provider-loginradius-secures-17-mn-in-series-a-funding/,ForgePoint Capital;M12 (Microsoft);Real Ventures;BDC Capital;Yaletown Venture Partners
MinersINC,,25/07/2018,Singapore,Media & Entertainment,Seed,https://inc42.com/buzz/minersinc-finds-blockchain-use-case-in-entertainment-picks-up-angel-funding/,V C Bothra
Iqlect,$2.50,26/07/2018,Bengaluru,Deeptech & AI,Bridge,https://inc42.com/buzz/big-data-analytics-startup-iqlect-raises-2-5-mn-build-a-bridge-to-us-markets/,VentureEast;Exfinity Ventures
Vokal,$5.00,26/07/2018,Bengaluru,Media & Entertainment,Series A,https://inc42.com/buzz/taxi-for-sure-co-founders-knowledge-sharing-platform-vokal-raises-5-mn/,Shunwei Capital;500 Startups;Accel India;Blume Ventures
BlackSoil,$17.00,26/07/2018,Mumbai,Fintech,Series C,https://inc42.com/buzz/debt-financing-nbfc-blacksoil-raises-17-mn-in-series-c-round/,Allcargo Logistics family office;Navneet Education family office;Mahavir Agency family office
Trell,$1.25,26/07/2018,Bengaluru,E-commerce,Seed,https://inc42.com/buzz/beenext-and-weh-lead-1-25-mn-funding-in-experience-discovery-platform-trell/,BEENEXT;WEH Ventures;Sprout Venture Partners;Rajan Anandan;Anupam Mittal
Kyte.ai,$0.12,27/07/2018,Mumbai,Deeptech & AI,Seed,https://inc42.com/buzz/y-combinator-backs-former-housing-cofounders-smart-sms-app-kyte-ai/,Y Combinator
Entropik Tech,$1.10,27/07/2018,Bengaluru,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/emotion-ai-startup-entropik-tech-raises-1-1-mn-from-bif-parampara-capital-and-others/,Bharat Innovation Fund (BIF);IDFC;Parampara Capital;Arthavida Ventures;Jitendra Gupta
Educational Initiatives,$25.00,27/07/2018,Ahmedabad,Edtech,,https://inc42.com/buzz/gaja-capital-bets-25-mn-on-edtech-company-educational-initiatives/,Gaja Capital
Aye Finance,$10.00,26/07/2018,Gurugram,Fintech,Series C,https://entrackr.com/2018/07/lending-platform-aye-finance-10-mn/,CapitalG;SAIF Partners;LGT
AyurUniverse,$1.00,26/07/2018,India,Deeptech & AI,,https://yourstory.com/2018/07/online-health-wellness-portal-ayuruniverse-raises-1-m-air-deccan-investor-ladhani-family,
BlackSoil Capital,$17.00,26/07/2018,Mumbai,Fintech,,https://yourstory.com/2018/07/mumbai-based-blacksoil-capital-raises-17-m-existing-investors,Shashi Kiran Reddy
Kidovators,$0.18,24/07/2018,Bengaluru,Edtech,Seed,https://yourstory.com/2018/07/edtech-startup-kidovators-raises-seed-funding-180k-reach-100k-students-year,Gray Matters Capital;M Chandrasekaran
Math Adventures,,24/07/2018,Bengaluru,Edtech,Acquisition,https://yourstory.com/2018/07/edtech-unicorn-byjus-acquires-learning-platform-math-adventures,Byju's
Wildcraft,,23/07/2018,Bengaluru,E-commerce,Undisclosed,https://yourstory.com/2018/07/mauritius-based-pe-fund-fidelisworld-invests-undisclosed-amount-wildcraft,FidelisWorld
