Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Kruzr,$1.30,31/01/2019,India,Deeptech & AI,Seed,https://yourstory.com/2019/01/kruzr-seed-funding-saama-capital,Saama Capital;Better Capital
Fortanix,$23.00,31/01/2019,Delhi,Deeptech & AI,Series B,https://yourstory.com/2019/01/funding-fortanix-seriesb-intel-capital,Intel Capital;Foundation Capital;Neotribe
AptEner Mechatronics,$1.20,30/01/2019,Bengaluru,General,Pre-Series A,https://yourstory.com/2019/01/elevate-hundred-aptener-mechatronics-funding,Inventus India;KITVEN
Crio,$1.00,30/01/2019,Bengaluru,Healthtech,Seed,https://yourstory.com/2019/01/binny-bansal-udaan-crio-funding,Binny Bansal;Udaan founders;Flipkart Co-founder;Amod Malviya;Vaibhav Gupta;Sujeet Kumar
CreditVidya,$3.00,29/01/2019,New Delhi,Fintech,Series B,https://yourstory.com/2019/01/startup-creditvidya-funding-india-smartphones,Bharat Innovation Fund;Matrix Partners;Navroz D
Bookmybai,$0.08,31/01/2019,Mumbai,General,Pre-Series A,https://yourstory.com/2019/01/startup-bookmybai-funding-villgro,
Better India,$3.50,30/01/2019,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/the-better-india-to-leverage-its-ecommerce-vertical-with-3-5-mn-series-a-funding/,Elevar Equity
Clootrack,$0.50,30/01/2019,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2019/01/bengaluru-clootrack-seed-funding,Indian Angel Network;IAN Fund;Unicorn India Ventures;SEA Fund;Malabar Angel Network
Nightstay,,30/01/2019,India,Travel,Acquisition,https://yourstory.com/2019/01/paytm-acquires-nightstay-hotel,Paytm
Report Bee,,29/01/2019,Chennai,Edtech,Acquisition,https://yourstory.com/2019/01/xseed-education-acquires-report-bee,XSEED Education
Annapurna Finance,$16.41,04/02/2019,Bhubaneswar,Fintech,,https://yourstory.com/2019/02/annapurna-finance-funding-asian-development-bank,Asian Development Bank
Medlabz,,31/01/2019,Mumbai,Healthtech,Acquisition,https://yourstory.com/2019/01/online-pharmacy-medlife-acquires-medlabz,Medlife
SimYog,$0.89,29/01/2019,Bengaluru,Deeptech & AI,,https://inc42.com/buzz/bosch-makes-first-venture-investment-in-india-with-deeptech-startup-simyog/,Robert Bosch Engineering and Business Solutions;Ideaspring Capital
MoneyOnClick,$2.15,31/01/2019,Bengaluru,Fintech,Seed,https://inc42.com/buzz/orios-kalaari-and-3one4-lead-2-mn-seed-round-in-moneyonclick/,Orios Venture Partners;Kalaari Capital;3one4 Capital
InfiniChains,$2.40,31/01/2019,Pune,Enterprise Tech,Series A,https://inc42.com/buzz/blockchain-startup-infinichains-raises-2-4-mn-in-series-a-funding-round/,Purushottam Agrawal
Awaaz,,02/02/2019,India,Media & Entertainment,Undisclosed,https://inc42.com/buzz/matrix-partners-invests-in-vernacular-video-content-platform-awaaz/,Matrix Partners India
