Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Garuda Aerospace,$17.00,13/02/2023,India,General,Series A,https://inc42.com/buzz/garuda-aerospace-secures-17-mn-funding-from-sphiticap-others/,
ONWO,$1.60,13/02/2023,Bengaluru,E-commerce,Seed,https://inc42.com/buzz/onwo-secures-funding-to-help-indian-food-manufacturers-with-wider-reach/,Kae Capital
InsuranceDekho,$150.00,14/02/2023,India,Fintech,Series A,https://inc42.com/buzz/insurancedekho-secures-36-5-mn-from-goldman-sachs-others/,Goldman Sachs Asset Management;TVS Capital Funds;Avataar Ventures;LeapFrog Investments;InsuranceDekho said in a statement;West Street Global;Investcorp
PhonePe,$100.00,14/02/2023,India,Fintech,,https://inc42.com/buzz/phonepe-raises-another-100-mn-from-ribbit-capital-others/,General Atlantic
Venwiz,$8.30,15/02/2023,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/venwiz-raises-8-3-mn-funding-to-help-manufacturers-procure-industrial-services/,Sorin Investments;Nexus Venture Partners;Accel
HireSure.ai,$2.50,15/02/2023,Kanpur,General,Seed,https://inc42.com/buzz/hiresure-ai-bags-funding-from-y-combinator-to-help-companies-eliminate-pay-disparities/,Y Combinator;Binny Bansal’s Three State Capital;San Francisco-based Tribe Capital;Pioneer fund
LoanKuber,$2.00,16/02/2023,Delhi,Fintech,Pre-Series A,https://inc42.com/buzz/loankuber-secures-funding-to-offer-customised-mortgage-loans-to-msmes/,Inflection Point Ventures;Lets Venture
FreshBus,$3.11,16/02/2023,Hyderabad,EV & Mobility,Seed,https://inc42.com/buzz/freshbus-secures-funding-to-start-premium-inter-city-electric-bus-services/,
Melvano,$0.16,16/02/2023,India,Edtech,Seed,https://entrackr.com/2023/02/melvano-raises-rs-1-3-cr-from-tyke-for-expansion-into-upskilling-segment/,
Cookr,$1.00,15/02/2023,Chennai,Fintech,Pre-Seed,https://entrackr.com/2023/02/home-food-marketplace-cookr-bags-1-mn-in-pre-seed-round/,Amazon;Intel;Titan Company;M2P Fintech’s co-founders;WilcoSource LLC;RXDataScience Inc;Quadrand Resource LLC
HireSure,$2.50,15/02/2023,Bengaluru,General,Seed,https://entrackr.com/2023/02/hiresure-bags-seed-round-co-led-by-y-combinator-and-three-state-capital/,Y Combinator;Three State Capital;YCombinator;Tribe Capital;Pioneer fund
Prozo,$5.39,14/02/2023,Gurugram,SaaS,Series B,https://entrackr.com/2023/02/prozo-raises-rs-45-cr-in-pre-series-b-round/,Sixth Sense Ventures;JAFCO Asia
Infurnia,$1.00,17/02/2023,Jaipur,General,,https://yourstory.com/2023/02/infurnia-cattle-guru-ubreathe-raise-early-stage-funding-roundup,Yogesh Chaudhary (owner of Jaipur Rugs);Bhupinder Singh (ex-CPO of Bentley Systems)
Read PhonePe,$100.00,14/02/2023,Gurugram,General,Series B,https://yourstory.com/2023/02/funding-roundup-feb-14-2023-phonepe-prozo-lorien-finance-rukart,Sixth Sense Ventures
CrisprBits,$0.25,14/02/2023,India,Biotech,Pre-Seed,https://entrackr.com/2023/02/vj-group-backs-biotech-startup-crisprbits/,VJ Group
Indrones,$0.84,13/02/2023,India,Drone Tech,,https://entrackr.com/2023/02/mapmyindia-leads-rs-7-cr-round-in-drone-startup-indrones/,MapMyIndia
Newgen Gaming,$1.00,13/02/2023,Gurugram,Gaming,,https://entrackr.com/2023/02/ncore-games-leads-1-mn-round-in-newgen-gaming/,nCore Games
Hippo Video,$8.00,16/02/2023,India,Enterprise Tech,,https://inc42.com/buzz/sequoia-backed-hippo-video-secures-8-mn-funding-to-scale-us-footprint-expand-portfolio/,Dallas Venture Capital;Alpha Wave Incubation;KAE Capital;Exfinity Venture Partners
sumHR,,17/02/2023,India,Fintech,Acquisition,https://inc42.com/buzz/exclusive-neobank-jupiter-acquires-hrtech-startup-sumhr-to-boost-salary-account-offerings/,Jupiter
InsuranceDekho,$150.00,17/02/2023,India,Fintech,Series A,https://yourstory.com/2023/02/weekly-funding-roundup-feb-13-17-venture-capital-early-stage-deals,TVS Capital Funds;Goldman Sachs Asset Management
