Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
HighXP,$2.20,13/06/2023,Bengaluru,Gaming,Seed,https://inc42.com/buzz/gaming-startup-highxp-bags-funding-to-make-games-matching-global-demand/,3one4 Capital;Prime Venture Partners;Gemba Capital;Junglee Games’ cofounder;COO Rahul Bhardwaj;Owl Capital;Gaming JetSynthesys’ CEO Anuj Tandon;Property Finder’s VP Engineering;Giri Patil also participated in the round
TaxNodes,$1.60,14/06/2023,India,Fintech,Seed,https://inc42.com/buzz/taxnodes-bags-funding-for-simplifying-crypto-tax-computation/,ZebPay CEO Rahul Pagidipati;WazirX founder Nischal Shetty;CoinSwitch CEO Ashish Singhal;Reflexical founder Ajeet Khurana
Lenskart,$100.00,15/06/2023,India,E-commerce,,https://inc42.com/buzz/lenskart-secures-100-mn-funding-from-chryscapital/,
Unnati Agri,$3.41,15/06/2023,India,Agritech,Series B,https://inc42.com/buzz/unnati-agri-inr-28-5-cr-partnership-ipl-biologicals-develop-sustainable-products/,
Mykare,$2.01,15/06/2023,India,Healthtech,Seed,https://inc42.com/buzz/healthtech-startup-mykare-bags-funding-to-offer-enhanced-patient-care-experience/,OnDeck ODX – US;Avaana Seed;Huddle;Endurance Capital;F Health;Stanford Angels;Phoenix Angels;Ajit Mohan (former MD;Meta India);Nitish Mittersain (joint MD;Nazara Technologies);Hari TN (ex-BigBasket);Arjun Vaidya (founder;Dr
Forge,$7.19,15/06/2023,India,General,Pre-IPO,https://inc42.com/buzz/drone-major-ideaforge-raises-inr-60-in-pre-ipo-round/,Motilal Oswal Mutual Fund;Think Investments PCC;360 One Asset Management
Mykare Health,$2.01,15/06/2023,India,General,Seed,https://entrackr.com/2023/06/digital-health-startup-mykare-health-secures-seed-round/,Avaana Seed;Huddle;Endurance Capital;F Health;VeritasX;Stanford Angels;Former MD Meta India);Ankit Tandon (Global CBO;CEO;OYO);Nikhil Jaisinghani;Dr Deepu Sebin;Vikas Garg;Rahul Nagar;Himanshu Arora
Evolved Foods,$0.87,15/06/2023,Bengaluru,Fintech,Seed,https://entrackr.com/2023/06/evolved-foods-raises-rs-7-3-cr-in-seed-round/,Zerodha backed Rainmatter Health;Kamala Capital;Anvitha Prashanth;Aprameya Radhakrishna;Karan Khetarpal;B G Mahesh;Sushant Arora;Swapnil Shah;Vananam Ventures Trust
Unnati Agri,$3.41,14/06/2023,India,Fintech,Series A,https://entrackr.com/2023/06/unnati-agri-raises-new-round/,Incofin Investment Management;Nabventure;Orios in November 2021;Orios
Cloudbankin,$27.00,14/06/2023,Chennai,Fintech,Series B,https://entrackr.com/2023/06/lending-saas-startup-cloudbankin-raises-400k/,MUFG Bank;Dharana Capital;Ramanathan RV;CEO at Hyperface;Mohan Karuppiah;CEO at IppoPay;Mahendra Negi;Head of Alliances;Partnerships (Financial Services Solutions) have also joined the round
Aviom,$30.00,13/06/2023,Delhi,Proptech,Series D,https://entrackr.com/2023/06/aviom-raises-30-mn-in-series-d-c4d-partners-exits-partially/,Nuveen
Buyofuel,$1.38,13/06/2023,India,General,Pre-Series A,https://entrackr.com/2023/06/buyofuel-bags-550k-non-dilutive-capital-via-recur-club/,
Indifi Technologies,$35.00,13/06/2023,Gurugram,E-commerce,Series E,https://entrackr.com/2023/06/indifi-technologies-raises-35-mn-in-series-e-round/,CX Partners;OP Finnfund Global Impact Fund I;Omidyar Network India;Flourish Ventures;British International Investment
Solarad.ai,$0.96,13/06/2023,India,Deeptech & AI,Seed,https://yourstory.com/2023/06/startup-news-and-updates-daily-roundup-june-13-2023,India Quotient
Amp Energy,$250.00,12/06/2023,India,General,,https://yourstory.com/2023/06/amp-energy-250m-funding-smbc-bank-of-japan,
ChrysCapital,$100.00,15/06/2023,India,E-commerce,,https://entrackr.com/2023/06/chryscapital-invests-100-mn-in-lenskart/,ChrysCapital
BASIC Home Loan,$4.70,14/06/2023,India,Fintech,Pre-Series B,https://entrackr.com/2023/06/basic-home-loan-raises-4-7-mn-in-pre-series-b-round/,Ashish Kacholia;Gruhas;Venture Catalysts
Everest Fleet,$20.00,14/06/2023,Mumbai,Mobility,,https://entrackr.com/2023/06/uber-leads-20-mn-round-in-everest-fleet/,Uber
Satyukt Analytics,$1.20,13/06/2023,Bengaluru,Agritech,Pre-Series A,https://entrackr.com/2023/06/nabventures-backs-satellite-agri-analytics-startup-satyukt/,NABVENTURES
HealthifyMe,$30.00,10/06/2023,Bengaluru,Health Tech,Pre-Series D,https://inc42.com/buzz/from-healthifyme-to-revsure-ai-indian-startups-raised-132-mn-this-week/,LeapFrog Investments;Khosla Ventures
Mirae Asset Capital Markets,$148.50,13/06/2023,India,Fintech,,https://inc42.com/buzz/mirae-globals-indian-arm-gets-inr-1240-cr-to-boost-b2c-brokerage-playbook/,Mirae Global
Wondrlab,,13/06/2023,Mumbai,Martech,Acquisition,https://inc42.com/buzz/martech-startup-wondrlab-acquires-majority-stake-in-cymetrix-to-strengthen-tech-capabilities/,
