Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
NDTV,$80.00,06/08/2015,India,E-commerce,Series A,https://inc42.com/flash-feed/ndtv-raises-funding/,
Inkmonk,$0.18,10/08/2015,Chennai,E-commerce,,https://inc42.com/flash-feed/inkmonk-raises-250k/,Girish Mathrubootham
ToneTag,$1.00,10/08/2015,Bengaluru,General,,https://inc42.com/flash-feed/tonetag-funding/,
RainCan,$1.00,10/08/2015,Pune,General,,https://inc42.com/startups/raincan-raises-100k/,
LivSpace,$8.00,11/08/2015,Bengaluru,General,Series A,https://inc42.com/flash-feed/home-design-decor-startup-livspace-raises-8-mn-from-jungle-ventures-helion-bessemer/,Jungle Ventures;Bessemer Venture Partners
Groupon India,$16.00,10/08/2015,Chennai,E-commerce,Acquisition,https://inc42.com/flash-feed/groupon-india-funding-rebranding-as-nearbuy/,
Doormint,$3.00,05/08/2015,Mumbai,Consumer Services,Series A,https://inc42.com/buzz/doormint-3-mn/,Helion Venture Partners;Kalaari Capital
Zo Rooms,$30.00,05/08/2015,Delhi,Travel Tech,,https://inc42.com/flash-feed/zo-rooms-raises-30-mn/,Tiger Global Management;Orios Venture Partners
NightStay,$0.50,05/08/2015,Noida,Travel Tech,Pre-Seed,https://inc42.com/flash-feed/nightstay-preseed-funding/,BedRock Ventures;Rajesh Sawhney;Shailesh Vickram Singh
Wegilant,$0.50,06/08/2015,Mumbai,Deeptech & AI,Pre-Series A,https://inc42.com/flash-feed/wegilant-secures-500k/,Ravi Gururaj;Gaurav Sharma;Viswanath Ramachandran;RippleWave
Sunday Realty Solutions,$0.78,06/08/2015,Mumbai,Real Estate Tech,,https://inc42.com/flash-feed/sunday-realty-solutions-funding/,Ramesh Jogani;Shailesh Viswanathan;Jay Srinivasan
Practo,$90.00,06/08/2015,Bangalore,Healthtech,Series C,https://inc42.com/flash-feed/practo-raises-90-mn/,Tencent;Sofina;Sequoia India;Google Capital;Altimeter Capital;Matrix Partners;Sequoia Capital Global Equities;Yuri Milner
Klozee,,06/08/2015,Bangalore,E-commerce,Seed,https://inc42.com/flash-feed/klozee-seed-funding/,Tracxn Labs
Ezetap,$23.53,06/08/2015,Bangalore,Fintech,,https://inc42.com/flash-feed/ezetap-grabs-23-5-mn/,Social+Capital;Helion Advisors;Berggruen Holdings;Horizons Ventures;Capricorn Investment Group
Grey Orange,$30.00,10/08/2015,Gurgaon,Logistics,Series B,https://inc42.com/flash-feed/grey-orange-series-b-funding/,Tiger Global Management
Zocalo,,05/08/2015,Delhi,Real Estate Tech,Undisclosed,https://inc42.com/buzz/zocalo-raises-angel-fund/,Sachin Bhatia;Rajesh Sawhney;Advantedge Incubators;Mahesh Parasuraman;Udaan Angels;Dheeraj Jain
iOrderFresh,,07/08/2015,Delhi,E-commerce,Undisclosed,https://inc42.com/flash-feed/iorderfresh-funding/,Best Foodworks
GreyOrange Robotics,$30.00,11/08/2015,Gurugram,E-commerce,Series A,https://yourstory.com/2015/08/greyorange-robotics-funding,BITS Spark Angel;Blume Ventures;Rajesh Sawhney;Samir Sood
Momo,$16.00,10/08/2015,Kolkata,General,,https://yourstory.com/2015/08/wow-momo-funding,
Sunday Realty,$0.60,10/08/2015,Mumbai,General,,https://yourstory.com/2015/08/sunday-realty-funding,Ramesh Jogani;Shailesh Viswanathan;Jay Srinivasan
Do-ing Great,$90.00,06/08/2015,India,SaaS,Series B,https://yourstory.com/2015/08/practo-funding-series_c,Tencent;Sofina;Sequoia India;Google Capital;Altimeter Capital;Matrix Partners;Sequoia Capital Global Equities;Yuri Milner
Aspiring Minds,,11/08/2015,India,HR Tech,Acquisition,https://inc42.com/flash-feed/aspiring-minds-acquires-mizcoin/,
Carving Notions Technologies,$0.02,11/08/2015,Hyderabad,Deeptech & AI,Seed,https://inc42.com/buzz/3-startups-raise-23k-each-in-tie-smashup-event-in-hyderabad/,
