Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
ZipLoan,$10.78,19/02/2019,Delhi,Fintech,Series B,https://entrackr.com/2019/02/ziploan-fund-rs-90-cr-saif/,SAIF;SAIF Partners;Matrix Partners in October 2017;Matrix Partners India;Waterbridge Ventures;Whiteboard Capital
Royal Brothers,$1.00,19/02/2019,India,General,Pre-Series A,https://yourstory.com/2019/02/bike-rental-company-royal-brothers-raises-1m-ex-n5apbbeu41,
Ola,$77.84,19/02/2019,Bengaluru,EV & Mobility,Acquisition,https://yourstory.com/2019/02/ola-funding-sachin-bansal,Steadview Capital as part of the larger $2 billion round;Softbank
Ola,$11.98,20/02/2019,Bengaluru,EV & Mobility,Pre-Series A,https://yourstory.com/2019/02/angel-tax-ola-funding,Pradeep Deviah;Chairman;CEO of PDA Trade Fairs;Angel Investor Amrith Prasad;SAIF Partners;Matrix Partners India;Waterbridge Ventures;Whiteboard Capital
Alibaba-backed XpressBees,$4.19,20/02/2019,Pune,Edtech,Venture Debt,https://yourstory.com/2019/02/alibaba-xpressbees-funding-innoven,
Turms,$0.24,20/02/2019,India,General,,https://yourstory.com/2019/02/turms-raises-rs-2-cr-from-myntra-co-founder-raveen-66gsf4u5ms,
SilverPush,$5.00,21/02/2019,Gurugram,Deeptech & AI,Series B,https://yourstory.com/2019/02/adtech-company-silverpush-raises-5-m-from-japans-f-4nep47tqzq,
SpotDraft,$1.50,22/02/2019,Gurugram,Deeptech & AI,Pre-Series A,https://yourstory.com/2019/02/spotdraft-funding-binny-bansal,Sailesh Tulsan;Co-founder of Walmart-acquired Flipkart;Binny Bansal;Japan's Spiral Ventres;500 Startups
Sunday,$10.00,24/02/2019,India,E-commerce,Series A,https://yourstory.com/2019/02/insurtech-startup-sunday-funding-vertex-ventures,Vertex Ventures SEA;India
Niramai,$6.00,25/02/2019,India,Healthtech,Series A,https://yourstory.com/2019/02/ai-healthcare-startup-niramai-funding,Dream Incubator;Japanese VC firm Dream Incubator;Beenext
