Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
CarTrade,$55.00,04/05/2017,Mumbai,E-commerce,Acquisition,https://inc42.com/buzz/cartrade-acquires-adroit/,Singapore-based
Ola,$104.00,03/05/2017,Bengaluru,EV & Mobility,,https://inc42.com/buzz/ola-104-rnt-falcon-seriesi/,
Ace2Three,$73.70,29/04/2017,Hyderabad,Media & Entertainment,Acquisition,https://inc42.com/buzz/clairvest-acquires-ace2three/,Clairvest Group
Innovapptive,$1.50,02/05/2017,Houston,SaaS,,https://inc42.com/buzz/innovapptive-funding/,Hyderabad Angels
4tigo,$10.00,02/05/2017,Bengaluru,Logistics,Series A,https://inc42.com/buzz/4tigo-10mn-accel-nilekani/,Accel Partners;Nandan Nilekani
ONTHERUN,,03/05/2017,Pune,Foodtech,Undisclosed,https://inc42.com/flash-feed/milind-soman-invests-ontherun/,Milind Soman
MakeMyTrip,$330.00,03/05/2017,Gurugram,Travel Tech,,https://inc42.com/buzz/makemytrip-naspers-330mn-ctrip/,Naspers;Ctrip
Good Methods Global,,05/05/2017,Orlando,Healthtech,Series A,https://inc42.com/buzz/accel-invests-gmg/,Accel Partners
MakeMYTrip,$330.00,04/05/2017,India,General,,https://yourstory.com/2017/05/makemytrip-raises-330-million-equity-financing,
Zimmber,$10.00,05/05/2017,Mumbai,Logistics,Acquisition,https://yourstory.com/2017/05/quikrservices-acquires-zimmber,Quikr
